Auction ID,Auction Title,Fund,Auction Fee Total
84066,Bostitch Wire Weld Framing Nailer w/Nails,Enterprise,$20.70 
84067,Makita Battery Charger,Enterprise,$4.83 
84068,DeWalt Angle Grinder,Enterprise,$9.66 
84069,DeWalt 1/2" Reversing Drill,Enterprise,$6.21 
84070,Ridgid Sander,Enterprise,$9.78 
84071,Extension Cord,Enterprise,$3.91 
84072,Air Hose,Enterprise,$2.53 
84073,Bosch Hammer Drill,Enterprise,$18.63 
84074,Laser Level,Enterprise,$16.10 
84075,Ridgid Circular Saw,Enterprise,$16.10 
84076,Milwaukee Grinder,Enterprise,$13.11 
84077,Husky Tool Bag w/Assorted Bits,Enterprise,$41.40 
84078,DeWalt Table Saw,Enterprise,$47.15 
84079,4 Gas Cans,Enterprise,$2.30 
84080,Large Blue Tarp,Enterprise,$3.68 
84081,Large Black Tarp,Enterprise,$2.66 
84082,Knaack Tool Box,Enterprise,$203.09 
84083,|Vacant Commercial Land - 1819 Jefferson St, Nashville, TN 37208|,General Fund,|$3,000.00 |
84084,300 Student Desks,Enterprise,$166.08 
84085,Shelf,General Fund,$13.34 
84086,PC Accessories,General Fund,$23.69 
84087,Bretford Projector Screen,General Fund,$24.61 
84088,Podium,General Fund,$2.58 
84089,Canon Copier,General Fund,$41.40 
84090,Imagistics Copier,General Fund,$6.44 
84091,Cart,General Fund,$4.83 
84092,Cart,General Fund,$4.14 
84093,Chair,General Fund,$0.92 
84094,Table,General Fund,$1.76 
84095,Table,General Fund,$1.38 
84097,CPU Table,General Fund,$0.23 
84098,Desk,General Fund,$1.38 
84099,Desk,General Fund,$0.92 
84100,Major-Lab Cabinet,General Fund,$3.68 
84101,Laerdal CPR Doll,General Fund,$18.17 
84102,Laerdal CPR Doll,General Fund,$16.79 
84103,Laerdal CPR Doll,General Fund,$16.79 
84104,Copier,General Fund,$3.68 
84105,Table & Chairs,General Fund,$5.75 
84106,Table & Chairs,General Fund,$2.99 
84107,Table & Chairs,General Fund,$24.61 
84108,30 Chairs,General Fund,$40.25 
84109,28 Chairs,General Fund,$20.47 
84110,10 Chairs,General Fund,$13.11 
84111,6 Chairs,General Fund,$2.07 
84112,3 Chairs,General Fund,$2.07 
84113,3 Chairs,General Fund,$2.30 
84114,2 Chairs,General Fund,$0.92 
84115,2002 Chevrolet Tahoe,Enterprise,|$1,334.23 |
84116,1999 GMC Safari,Enterprise,$557.75 
84117,2003 Chevrolet 1500,Enterprise,$741.75 
84118,1998 Chevrolet Malibu,Enterprise,$529.23 
84119,2003 Chevrolet 1500,Enterprise,$684.25 
84120,2 Chairs & 4 Stools,General Fund,$10.34 
84121,17 Printers,General Fund,$5.98 
84122,2002 Toyota Prius,Enterprise,$954.50 
84123,Office Electronics,General Fund,$3.91 
84124,Office Electronics,General Fund,$22.77 
84125,2003 Chevrolet 1500,Enterprise,|$1,196.25 |
84126,3 Equipment Racks,Enterprise,$2.88 
84127,Wire,Enterprise,$18.17 
84128,2001 Chevrolet Malibu,Enterprise,$652.05 
84129,Radio Equipment,Enterprise,$60.95 
84130,Radio Equipment,Enterprise,$187.45 
84131,Cleats,Enterprise,$299.00 
84133,Cleats,Enterprise,$362.25 
84134,Dell Laptop,General Fund,$31.05 
84135,Dell Laptop,General Fund,$25.30 
84136,Dell Laptop,General Fund,$43.70 
84137,Dell Laptop,General Fund,$53.59 
84138,Dell Laptop,General Fund,$53.59 
84139,Dell Laptop,General Fund,$12.65 
84140,Dell Laptop,General Fund,$71.53 
84141,Dell Laptop,General Fund,$61.64 
84142,Dell Laptop,General Fund,$6.21 
84144,Dell Computer,General Fund,$15.76 
84145,Dell Computer,General Fund,$13.80 
84146,Dell Computer,General Fund,$15.76 
84147,Dell Computer,General Fund,$15.07 
84148,Dell Computer,General Fund,$14.26 
84149,Dell Computer,General Fund,$17.14 
84150,Dell Computer,General Fund,$15.76 
84151,Dell Computer,General Fund,$14.26 
84152,Dell Computer,General Fund,$13.11 
84153,Dell Computer,General Fund,$13.11 
84154,2 Dell Laptops,General Fund,$9.55 
84155,2 Dell Laptops,General Fund,$8.63 
84156,2 Dell Laptops,General Fund,$8.17 
84160,2 Dell Laptops,General Fund,$12.08 
84161,2 Dell Laptops,General Fund,$5.87 
84162,2 Dell Laptops,General Fund,$12.08 
84163,2 Dell Laptops,General Fund,$19.33 
84164,2 Dell Laptops,General Fund,$19.33 
84165,2 Dell Laptops,General Fund,$20.24 
84166,2 Dell Laptops,General Fund,$18.40 
84167,2003 Chevrolet Impala,Enterprise,$238.28 
84169,Dell Computer,General Fund,$15.18 
84170,2006 Kia Sportage,Enterprise,|$1,017.75 |
84171,Dell Computer,General Fund,$15.64 
84172,Dell Computer,General Fund,$15.64 
84173,Dell Computer,General Fund,$13.34 
84175,Dell Computer,General Fund,$11.96 
84176,Dell Computer,General Fund,$18.63 
84177,Camera & Dock Kit,General Fund,$9.66 
84178,Camera,General Fund,$11.73 
84179,Camera,General Fund,$8.51 
84180,Printer Stand & Cart,General Fund,$1.04 
84181,2 Chairs,Enterprise,$0.92 
84182,Nike Tennis Shoes,Enterprise,$9.66 
84183,8 Chair Mats,General Fund,$7.13 
84184,Assorted Electronics,General Fund,$8.28 
84185,HSM Shredder,General Fund,$35.65 
84186,2 Meco Metal Folding Chairs,General Fund,$0.92 
84187,Table,General Fund,$0.92 
84188,Table,General Fund,$0.46 
84189,Table,General Fund,$2.07 
84190,Table,General Fund,$1.54 
84191,Bench,General Fund,$35.65 
84192,Air King Fan,General Fund,$8.97 
84193,Round Table,General Fund,$1.38 
84194,Health-O-Meter Scale,General Fund,$8.51 
84195,GE Microwave,General Fund,$2.30 
84196,GE Microwave,General Fund,$6.21 
84197,Itek Offset Duplicator,General Fund,$32.20 
84198,Rollem Auto Four Machine,General Fund,$46.00 
84199,AB Dick Printing Press,General Fund,$141.45 
84200,File Cabinet,General Fund,$1.84 
84201,Cabinet,General Fund,$2.30 
84202,Cart,General Fund,$1.04 
84203,300 Student Desks,Enterprise,$150.65 
84204,500 Gallon Gas Tank,General Fund,$18.08 
84206,Justrite Acids & Corrosives Storage Cabinet,Enterprise,$12.42 
84207,Justrite Flammable Storage Cabinet,Enterprise,$29.21 
84208,Beverage-Air Milk Cooler,Enterprise,$10.58 
84209,Beverage-Air Milk Cooler,Enterprise,$11.50 
84211,GE Refrigerator,Enterprise,$11.96 
84212,Whirlpool Refrigerator,Enterprise,$14.95 
84213,Kenmore Refrigerator,Enterprise,$12.19 
84214,Frigidaire Refrigerator,Enterprise,$11.27 
84215,Whirlpool Freezer,Enterprise,$4.83 
84216,Hamilton Piano,Enterprise,$1.38 
84217,Kimball Piano,Enterprise,$2.53 
84218,Table,Enterprise,$2.99 
84219,Mail Sorting Shelf,Enterprise,$9.68 
84220,Mail Sorting Shelf,Enterprise,$30.61 
84221,Mail Sorting Shelf,Enterprise,$15.41 
84222,Organizer Shelf,Enterprise,$5.19 
84223,Book Case,Enterprise,$8.51 
84224,Book Case,Enterprise,$6.25 
84226,5 Microwaves,Enterprise,$3.68 
84227,Engines & Transmissions,Enterprise,$56.35 
84228,Bus Parts,Enterprise,$204.70 
84229,|Toilets, Sinks & Dispensers|,General Fund,$7.13 
84230,Lund Vehicle Tablet Mounts,General Fund,$44.16 
84231,Liberty Hose Reel,General Fund,$2.53 
84232,Landscaping Equipment,General Fund,$48.07 
84233,Onan Generator,Enterprise,$117.30 
84234,EPA Hoses & Clamps,Enterprise,$14.59 
84235,2 Tunnels,Enterprise,$39.10 
84236,|Vacant Commercial Land - 1001 B West Trinity Lane, Nashville, TN 37218|,General Fund,$828.00 
84237,Cushman Titan,Enterprise,$96.95 
84238,Cushman Titan,Enterprise,$107.87 
84239,Cushman Titan,Enterprise,$154.79 
84240,Cushman Minute Miser,Enterprise,$90.51 
84241,Table,General Fund,$1.70 
84242,Table,General Fund,$2.30 
84243,File Cabinet,General Fund,$2.30 
84244,File Cabinet,General Fund,$2.30 
84245,Yawman & Rochester File Cabinet,General Fund,$2.53 
84246,File Cabinet,General Fund,$1.84 
84247,Desk,General Fund,$0.23 
84248,Table,General Fund,$2.30 
84249,Yawman & Rochester File Cabinet,General Fund,$1.84 
84250,File Cabinet,General Fund,$2.76 
84251,File Cabinet,General Fund,$1.84 
84252,Cabinet,General Fund,$1.38 
84253,Table,General Fund,$3.91 
84254,Table,General Fund,$6.21 
84255,Lakeside Cart,General Fund,$8.05 
84256,Yawman & Rochester File Cabinet,General Fund,$2.07 
84257,500 Gallon Diesel Tank,General Fund,$14.26 
84258,1000 Gallon Diesel Tank,General Fund,$24.16 
84259,Dell Computer,General Fund,$20.93 
84260,Dell Computer,General Fund,$20.93 
84261,Dell Computer,General Fund,$20.93 
84262,Dell Computer,General Fund,$22.77 
84263,Dell Computer,General Fund,$21.85 
84264,Dell Computer,General Fund,$22.54 
84265,Dell Laptop,General Fund,$14.03 
84266,17 Dell Computers,General Fund,$197.57 
84267,42 Cases of Bath Tissue,Enterprise,$82.80 
84268,42 Cases of Bath Tissue,Enterprise,$116.15 
84269,48 Cases of Bath Tissue,Enterprise,$132.25 
84270,Table,General Fund,$52.44 
84272,Desk & Chair,General Fund,$1.38 
84273,Desk & Chair,General Fund,$1.93 
84274,Desk & Chair,General Fund,$8.28 
84275,Locker,General Fund,$14.49 
84276,2007 Chevrolet 1500,Enterprise,|$1,098.25 |
84277,Office Electronics,General Fund,$6.33 
84278,Office Electronics,General Fund,$7.13 
84279,Office Electronics,General Fund,$8.97 
84280,2001 Chevrolet Malibu,Enterprise,$540.73 
84281,2003 Chevrolet 1500,Enterprise,$615.25 
84282,2000 Ford F-150,Enterprise,$764.75 
84283,2002 Chevrolet Monte Carlo,Enterprise,$322.00 
84284,1999 Oldsmobile 88,Enterprise,$161.00 
84285,1994 Dodge 2500,Enterprise,$257.60 
84286,2003 BMW 530i,Enterprise,$730.25 
84288,Apple MacBook Pro,Enterprise,$105.80 
84289,Lacie Portable Hard Drive,Enterprise,$11.73 
84290,Shovel,Enterprise,$2.19 
84291,Shovel,Enterprise,$0.46 
84292,Jackson Shovel,Enterprise,$1.84 
84293,Ridgid Shovel,Enterprise,$1.38 
84294,Assorted Tools,Enterprise,$5.75 
84295,Johnson 24" Level,Enterprise,$1.15 
84296,2 Condor Safety Vests,Enterprise,$1.04 
84297,Tie Straps & Bungies,Enterprise,$4.60 
84298,Ridgid Concrete Rake,Enterprise,$0.92 
84299,Axe,Enterprise,$2.30 
84300,2 Extension Cords,Enterprise,$6.21 
84301,Kraft Tool Co. Edger,Enterprise,$3.68 
84302,Hay Fork,Enterprise,$1.38 
84303,Kobalt Post Hole Digger,Enterprise,$1.84 
84304,Metal Rod,Enterprise,$2.19 
84305,4-Way Lug Wrench,Enterprise,$0.69 
84306,HK Porter Bolt Cutters,Enterprise,$5.98 
84307,Concrete Floater,Enterprise,$1.61 
84308,Water Key,Enterprise,$6.21 
84309,Rake,Enterprise,$0.46 
84310,Trailer Hitch w/2 Coupler Locks,Enterprise,$3.22 
84311,Propane Torch,Enterprise,$5.75 
84312,5 Gallon Diesel Fuel Container,Enterprise,$1.97 
84313,8 GB Apple iPod Touch,Enterprise,$19.55 
84314,8 GB Apple iPod Touch,Enterprise,$19.55 
84315,16 GB Apple iPod Touch,Enterprise,$23.46 
84316,8 GB Apple iPod Touch,Enterprise,$17.48 
84317,2 Rubber Concrete Molds,Enterprise,$6.21 
84318,Crescent Tool Set,Enterprise,$41.63 
84319,2 Life Vests,Enterprise,$2.54 
84320,Obrien Knee Board,Enterprise,$19.78 
84321,1979 GMC Bus,Enterprise,$414.00 
84323,Nike Tennis Shoes,Enterprise,$9.20 
84324,Nike Tennis Shoes,Enterprise,$4.83 
84325,Nike Tennis Shoes,Enterprise,$7.36 
84326,Nike Tennis Shoes,Enterprise,$2.55 
84327,Nike Tennis Shoes,Enterprise,$3.45 
84328,Nike Boots,Enterprise,$4.60 
84329,Nike Boots,Enterprise,$6.21 
84331,Jordan Tennis Shoes,Enterprise,$5.89 
84332,Jordan Tennis Shoes,Enterprise,$14.95 
84333,Jordan Tennis Shoes,Enterprise,$19.09 
84335,Panasonic 50" Plasma TV,Enterprise,$59.34 
84337,Living Room Set,Enterprise,$29.90 
84338,AB Rocket,Enterprise,$4.83 
84339,Lamp,Enterprise,$3.22 
84342,Ladies Sunglasses,Enterprise,$2.07 
84343,Ladies Sunglasses,Enterprise,$10.35 
84344,Eyeglasses,Enterprise,$9.89 
84345,Ladies Sunglasses,Enterprise,$16.10 
84346,Men's Fossil Watch,Enterprise,$17.02 
84347,Men's Coach Watch,Enterprise,$35.65 
84348,Men's Seiko Watch,Enterprise,$48.99 
84349,Men's Guess Watch,Enterprise,$17.02 
84350,Ladies Bracelet,Enterprise,$11.50 
84351,Ladies Watch and Bracelet Set,Enterprise,$40.25 
84352,Ladies Watch,Enterprise,$8.97 
84353,Men's Watch,Enterprise,$10.81 
84354,Ladies Pendant/Charm,Enterprise,$7.36 
84355,Men's Watch,Enterprise,$30.82 
84356,Ladies Pendant /Charm,Enterprise,$3.22 
84357,Men's Watch,Enterprise,$15.64 
84359,Men's Watch,Enterprise,$1.38 
84360,Men's Watch,Enterprise,$17.94 
84361,Assorted Watch Links,Enterprise,$0.69 
84362,|Vacant Land - 911 Cahal Avenue, Nashville, TN 37206|,General Fund,|$2,578.70 |
84363,Diagnostic Machine,Enterprise,$14.95 
84364,Diagnostic Machine,Enterprise,$12.42 
84365,Alignment Machine,Enterprise,$15.64 
84366,Flammable Cabinet,Enterprise,$47.15 
84367,Acid Cabinet,Enterprise,$12.65 
84368,Drill Press,Enterprise,$21.39 
84369,Drill Press,Enterprise,$28.06 
84370,2 Bench Grinders,Enterprise,$26.91 
84371,Shop Press,Enterprise,$28.98 
84372,5 Real Care Babies,Enterprise,$59.57 
84373,Richo Copier,General Fund,$11.96 
84374,HP Laser Jet 9000dn,General Fund,$36.80 
84375,Cabinet,General Fund,$15.87 
84376,Cabinet,General Fund,$14.49 
84378,Bookcase,General Fund,$3.68 
84379,Lateral File Cabinet,General Fund,$3.22 
84380,National Desk w/ Return,General Fund,$3.04 
84382,'All Steel' File Cabinet,General Fund,$2.30 
84383,'Hon' File Cabinet,General Fund,$2.77 
84384,'Lakeside' Cart,General Fund,$13.11 
84385,Wooden Desk,General Fund,$1.25 
84386,Metal Desk,General Fund,$2.53 
84387,File Cabinet,General Fund,$1.51 
84388,Metal Desk,General Fund,$3.13 
84389,"Hon" File Cabinet,General Fund,$3.93 
84390,Microwave,Enterprise,$1.61 
84391,Bookcase,General Fund,$1.14 
84392,Tire Changing Mount,Enterprise,$244.95 
84394,2 Dehumidifiers,Enterprise,$13.11 
84395,'Virco' Table,General Fund,$1.15 
84396,4 Cabinets,Enterprise,$9.66 
84397,4 Cabinets,Enterprise,$7.50 
84398,2 Cabinets,Enterprise,$8.28 
84399,2 Sewing Machine Cabinets,Enterprise,$1.45 
84400,Culinary Arts Stand,Enterprise,$1.38 
84401,Assorted Electrical Parts & Motors,Enterprise,$29.90 
84402,2 Cup Holders,Enterprise,$5.06 
84403,Table,General Fund,$1.15 
84404,File Cabinet,General Fund,$3.68 
84405,GE Compact Refrigerator,General Fund,$4.83 
84406,Royal Vacuum Cleaner,General Fund,$5.29 
84407,Chair,General Fund,$0.92 
84408,4 Chairs,General Fund,$3.22 
84409,Ruskin Dampers,Enterprise,$7.36 
84410,Book Shelf,General Fund,$6.21 
84411,Champion Concrete Trowler,Enterprise,$15.78 
84412,Book Shelf,General Fund,$4.39 
84413,Book Shelf,General Fund,$9.43 
84414,Asphault Roller,Enterprise,$8.74 
84415,Table,General Fund,$6.67 
84416,Table,General Fund,$5.29 
84417,5 "Coronet" Cabinets,General Fund,$82.80 
84418,Coat Rack,General Fund,$1.38 
84419,Quartet Projector Screen w/ Stand,General Fund,$9.89 
84420,7 Scales,General Fund,$22.02 
84421,2 Cement Mixers,Enterprise,$101.20 
84422,Bobcat Trencher,Enterprise,$144.90 
84423,John Deere Zero Turn Mower,Enterprise,$713.00 
84424,John Deere Zero Turn Mower,Enterprise,$345.00 
84425,Table,General Fund,$51.29 
84426,File Cabinet,Enterprise,$2.53 
84427,"Hon" File Cabinet,Enterprise,$2.76 
84428,Steelcase File Cabinet,Enterprise,$2.54 
84429,'Hon' Bookcase,Enterprise,$3.00 
84430,'Hon' Bookcase,Enterprise,$5.76 
84431,'Hon' Bookcase,Enterprise,$5.29 
84432,'Hon' Bookcase,Enterprise,$6.67 
84433,CPU Table,Enterprise,$2.23 
84434,'Hon' File Cabinet,Enterprise,$2.77 
84435,Bretford Table,Enterprise,$2.29 
84436,Bretford Table,Enterprise,$2.06 
84437,Bretford Table,Enterprise,$2.29 
84438,Bretford Table,Enterprise,$2.35 
84439,CPU Desk,Enterprise,$2.29 
84440,File Cabinet,Enterprise,$5.52 
84441,2005 Chevrolet 1500,Enterprise,$364.32 
84442,2004 Chevrolet 1500,Enterprise,$736.23 
84443,Bretford Table,Enterprise,$2.52 
84444,CPU Table,Enterprise,$0.92 
84445,Bretford Table,Enterprise,$2.06 
84446,Desk w/ Return,Enterprise,$13.11 
84448,1998 Chevrolet 1500,Enterprise,$465.75 
84449,2001 Chevrolet Malibu,Enterprise,$419.75 
84450,2005 Chevrolet 1500,Enterprise,$718.98 
84452,2003 Chevrolet Tahoe,Enterprise,$718.98 
84453,1998 BMW 528i,Enterprise,$380.19 
84454,1997 Dodge 1500,Enterprise,$252.08 
84455,1999 Chevrolet Suburban,Enterprise,$271.57 
84456,2007 Dodge Charger,Enterprise,|$1,552.50 |
84457,Flooring,Enterprise,$511.75 
84458,Kohler & Campbell Upright Piano,General Fund,$22.54 
84459,Desk,General Fund,$3.68 
84460,Desk,General Fund,$1.84 
84461,Ladies Ring,Enterprise,$2.99 
84462,Desk,General Fund,$1.84 
84464,Printer,General Fund,$4.60 
84465,Printer,General Fund,$7.49 
84466,Printer,General Fund,$2.53 
84467,Printer,General Fund,$103.73 
84468,Scanner,General Fund,$3.84 
84469,Copier/Printer/Scanner,General Fund,$50.14 
84470,9 Chairs,General Fund,$8.51 
84471,5 Chairs,General Fund,$5.92 
84472,File Cabinet,General Fund,$13.11 
84473,Light Table,General Fund,$6.27 
84474,2 Mic Stands,General Fund,$6.44 
84475,Tool Chest,Enterprise,$15.64 
84476,Tool Chest,Enterprise,$15.87 
84477,8 Chairs,General Fund,$7.41 
84478,Sylvania Portable DVD Player,Enterprise,$2.53 
84479,Nike Tennis Shoes,Enterprise,$6.21 
84480,Phones,General Fund,$139.79 
84481,19 Dell Computers,General Fund,$295.55 
84482,31 Dell Computers,General Fund,$391.00 
84483,HP Pavilion Laptop,Enterprise,$48.99 
84484,Sony 40" Flat Screen LCD TV,Enterprise,$70.84 
84486,Sony 40" Flat Screen LCD TV,Enterprise,$50.14 
84488,Makita Angle Grinder,Enterprise,$13.11 
84489,Kobalt 22-Piece Socket Set,Enterprise,$7.82 
84490,Stanley Stud Sensor w/Retractable Knife,Enterprise,$1.51 
84491,Irwin Vise Grip Set,Enterprise,$2.66 
84492,Appalachian Trail 2-Piece Tool Set,Enterprise,$3.81 
84493,Husky Tool Set,Enterprise,$15.64 
84494,DeWalt 7.2 Volt/18 Volt Battery Charger,Enterprise,$7.59 
84495,DeWalt 7.2 Volt/18 Volt Battery Charger,Enterprise,$7.36 
84496,DeWalt 18 Volt Battery Combo Pack,Enterprise,$19.78 
84497,DeWalt 18 Volt Battery Combo Pack,Enterprise,$20.93 
84498,Rayovac Flashlight Combo Pack,Enterprise,$3.45 
84499,Gear Wrench Tool Set,Enterprise,$10.12 
84500,Whole Foods Market Bag,Enterprise,$1.80 
84501,St. John's Bay Shoes,Enterprise,$2.99 
84502,Echo Edger,Enterprise,$14.96 
84503,Allen Rifle Case,Enterprise,$5.75 
84504,New Bright Radio Control Can-am,Enterprise,$9.66 
84505,Hitachi 1-1/2" Stapler,Enterprise,$10.58 
84506,First Act Electric Guitar,Enterprise,$10.12 
84507,DeWalt Circular Saw,Enterprise,$33.58 
84508,"The Sopranos" Framed Picture,Enterprise,$16.33 
84509,XBox 360 Star Wars Edition w/Kinect,Enterprise,$39.10 
84510,7 XBox 360 Games,Enterprise,$7.36 
84511,7 XBox 360 Games,Enterprise,$9.66 
84512,XBox 360 Game w/Gun Controller,Enterprise,$6.67 
84513,7 DVD's,Enterprise,$3.68 
84514,Food Saver Bag Sealer,Enterprise,$9.66 
84515,Jordan Tennis Shoes,Enterprise,$13.34 
84516,Jordan Tennis Shoes,Enterprise,$3.68 
84517,Jordan Tennis Shoes,Enterprise,$6.21 
84519,Jordan Tennis Shoes,Enterprise,$21.39 
84521,Jordan Tennis Shoes,Enterprise,$21.39 
84522,Jordan Tennis Shoes,Enterprise,$40.25 
84523,Jordan Tennis Shoes,Enterprise,$35.65 
84525,Louis Vutton Purse & Wallet,Enterprise,$35.65 
84526,Gucci Scarf,Enterprise,$7.36 
84527,2 Football Trays,Enterprise,$2.53 
84528,36 Dell Computers,General Fund,$233.45 
84529,36 Dell Computers,General Fund,$368.00 
84530,42 Dell Computers,General Fund,$441.60 
84531,Dell Computer System,General Fund,$23.00 
84532,Dell Computer System,General Fund,$15.64 
84533,2 Laptop Bags,General Fund,$2.99 
84534,Dell Laptop,General Fund,$26.45 
84535,Dell Laptop,General Fund,$29.90 
84536,Dell Laptop,General Fund,$34.50 
84537,Dell Laptop,General Fund,$34.73 
84538,Dell Laptop,General Fund,$31.97 
84539,Dell Laptop,General Fund,$33.35 
84540,Dell Laptop,General Fund,$31.51 
84541,Dell Laptop,General Fund,$34.50 
84542,Dell Laptop,General Fund,$34.96 
84543,Dell Laptop,General Fund,$44.16 
84544,Dell Monitor,General Fund,$6.21 
84545,Dell Monitor,General Fund,$7.13 
84546,Dell Monitor,General Fund,$2.53 
84547,Dell Monitor,General Fund,$6.21 
84548,Ladies Sunglasses,Enterprise,$16.10 
84549,Ladies Sunglasses,Enterprise,$4.83 
84550,Ladies Sunglasses,Enterprise,$4.83 
84551,Ladies Sunglasses,Enterprise,$14.95 
84552,Ladies Sunglasses,Enterprise,$4.60 
84553,Ladies Sunglasses,Enterprise,$4.60 
84554,Ladies Sunglasses,Enterprise,$4.83 
84555,Ladies Sunglasses,Enterprise,$1.84 
84556,Ladies Sunglasses,Enterprise,$1.38 
84557,Assorted Jewelry,Enterprise,$2.30 
84558,Assorted Jewelry,Enterprise,$2.07 
84559,Assorted Jewelry,Enterprise,$0.92 
84560,Assorted Jewelry,Enterprise,$2.53 
84561,Assorted Jewelry,Enterprise,$4.14 
84562,Vehicle Electronics,General Fund,$62.43 
84563,HP Design Jet 4500 Scanner,General Fund,$39.10 
84564,Office Chair,Enterprise,$1.56 
84565,Office Chair,Enterprise,$0.92 
84566,PC Accessories,Enterprise,$11.96 
84567,2005 Pontiac Grand Prix,Enterprise,$258.75 
84568,2005 Pontiac Sunfire,Enterprise,$207.00 
84569,2001 Buick LeSabre,Enterprise,$236.90 
84570,Cross Beam Systems X80,General Fund,$17.25 
84571,2001 Pontiac Grand Prix,Enterprise,$230.00 
84572,Assorted Parts,Enterprise,$59.34 
84573,2001 Chevrolet Suburban,Enterprise,$261.05 
84574,Assorted Parts,Enterprise,$21.39 
84575,Assorted Parts,Enterprise,$44.39 
84576,Assorted Parts,Enterprise,$119.14 
84578,Aladdin Smokers Station,General Fund,$11.39 
84579,Work Table,General Fund,$15.64 
84580,GE Water Heater,General Fund,$3.68 
84581,2 G.E. AC Units,General Fund,$9.97 
84582,2001 Mitsubishi Galant,Enterprise,$119.60 
84583,3 G.E. AC Units,General Fund,$14.11 
84584,2002 Chevrolet S-10,Enterprise,$609.83 
84585,1994 Ford Crown Victoria,Enterprise,$117.30 
